,API,Block,Completion_Date,Cum_BOE,Cum_Gas,Cum_Oil,Cum_water,Daily_Gas,Daily_Oil,Drilling_Type,Field,First_Month_Gas,First_Month_Oil,First_Production_Day,Gas_Gravity,Last_Flow_Pressure,Last_Test_Date,Lat,Lateral Length,Lease_Name,Long,Lower_Perforation,Months_Produced,Oil_Gravity,Operator,Peak_BOE,Peak_Gas,Peak_Oil,Perforated_Interval_Length,Production_Status,Production_Type,Production_type,Reservoir,STATUS,Section,Spud_Date,TD,TVD,Upper_Perforation,Well_Count,Well_Number,operator ,well profile 
635,4230133089,56 T1,12/30/2016,150150.0,384716.0,86031.0,,1583.0,354.0,H,SANDBAR,,1207.0,12/1/2016,,,,31.913175899999995,,TXL 31,-103.8915463,14180.0,8.0,,MEWBOURNE HOLDINGS INC,41436.0,84078.0,27423.0,4620.0,ACTIVE,,GAS,BONE SPRING,,31.0,11/16/2016,14220.0,,9560.0,1.0,H301PA,,
636,4230132912,53 T2,8/16/2016,242438.0,345624.0,184834.0,,1428.0,764.0,H,PHANTOM,28197.0,9374.0,11/1/2016,,,12/6/2016,31.8548299,,ORYX 53-2-1201 LOV W UNIT,-103.5120227,21382.0,8.0,45.77,RD SHELL,48978.0,66207.0,40840.0,9291.0,ACTIVE,,OIL,WOLFCAMP,,12.0,7/20/2016,22050.0,,12091.0,1.0,1H,,
637,4230132925,57 T1,12/26/2016,170525.0,696685.0,54411.0,,2867.0,224.0,H,PHANTOM,17004.0,1793.0,12/1/2016,,,,31.9996,,ZUMA 3 SL,-103.94762790000001,15443.0,8.0,,MEWBOURNE HOLDINGS INC,32111.0,126879.0,10964.0,4373.0,ACTIVE,,GAS,WOLFCAMP,,3.0,7/22/2016,15460.0,,11070.0,1.0,W202BO,,
638,4230132909,56 T1,7/3/2016,168099.0,428385.0,96701.0,,1167.0,263.0,H,PHANTOM,2340.0,759.0,7/1/2016,0.69,,,31.926414299999998,,BOLD JOHNSON 56-T1-34,-103.85305579999999,15359.0,13.0,75.2,BHP BILLITON PET(TXLA OP) CO,31990.0,75796.0,19357.0,4601.0,ACTIVE,,GAS,WOLFCAMP,,34.0,6/15/2016,15610.0,,10758.0,1.0,2H,,
639,4230132860,33,9/20/2016,260327.0,1153117.0,68141.0,,3452.0,204.0,H,PHANTOM,47598.0,2991.0,9/1/2016,,,10/20/2016,31.672466999999997,,RAZORBACK UNIT SE 33-77,-103.5890228,19956.0,11.0,45.53,ENERGEN CORPORATION,48193.0,208262.0,13483.0,8966.0,ACTIVE,,OIL,WOLFCAMP,,77.0,5/21/2016,20100.0,,10990.0,1.0,604H,,
640,4230132839,29,5/5/2016,127830.0,155743.0,101873.0,,254.0,164.0,H,PHANTOM,28897.0,19141.0,5/1/2016,,,5/23/2016,31.7723719,,BOYD 21,-103.46782409999999,17019.0,15.0,44.55,"RKI EXPLORATION & PRODUCTION, LLC",23957.0,28897.0,19141.0,4896.0,ACTIVE,,OIL,WOLFCAMP,,28.0,2/22/2016,17118.0,,12123.0,1.0,1H,,
641,4230132888,54 T1,6/22/2016,33957.0,61901.0,23640.0,,673.0,257.0,H,PHANTOM,27525.0,6912.0,5/1/2017,,,8/20/2017,31.9718785,,GREAT WHITE STATE 54-1-8 LOV,-103.66749809999999,16609.0,3.0,45.47,RD SHELL,13597.0,27525.0,9958.0,4658.0,ACTIVE,,OIL,WOLFCAMP,,8.0,5/31/2016,16850.0,,11951.0,1.0,2H,,
642,4230131621,1,12/29/2011,21722.0,21173.0,18193.0,,78.0,67.0,H,SANDBAR,2287.0,1979.0,11/1/2016,,,11/1/2016,31.6633088,,CROCKETT 1-35 UNIT,-103.4455931,15978.0,9.0,40.36,"ANADARKO E&P ONSHORE, LLC",2815.0,2797.0,2364.0,4329.0,ACTIVE,,OIL,BONE SPRING,,34.0,11/5/2011,16038.0,,11649.0,1.0,1H,,
643,4230132123,19,8/31/2014,33094.0,44863.0,25617.0,,164.0,94.0,H,SANDBAR,4924.0,4404.0,11/1/2016,,,9/10/2016,31.733669399999997,,UNIVERSITY 19-1,-103.3874695,15949.0,9.0,42.84,"ANADARKO E&P ONSHORE, LLC",5225.0,12465.0,4404.0,3640.0,ACTIVE,,OIL,BONE SPRING,,1.0,3/10/2014,16101.0,,12309.0,1.0,4H,,
644,4230131525,,6/30/2010,12554.0,17827.0,9583.0,,65.0,35.0,H,SANDBAR,2349.0,1766.0,11/1/2016,,,,31.675124199999996,,BLACKTIP 1-43,-103.46469240000002,15035.0,9.0,43.13,"ANADARKO E&P ONSHORE, LLC",2158.0,2486.0,1766.0,3500.0,ACTIVE,,OIL,BONE SPRING,,,4/1/2010,15159.0,,11535.0,1.0,1H,,
645,4230131548,1,10/15/2010,14680.0,20930.0,11192.0,,77.0,41.0,H,SANDBAR,2034.0,1395.0,11/1/2016,,,1/11/2017,31.656119699999998,,BLACKTIP 1-44,-103.4862202,14888.0,9.0,40.36,"ANADARKO E&P ONSHORE, LLC",2066.0,3084.0,1552.0,3352.0,ACTIVE,,OIL,BONE SPRING,,44.0,7/31/2010,15003.0,,11536.0,1.0,1H,,
646,4230132880,29,6/22/2016,352733.0,470028.0,274395.0,,1288.0,752.0,H,PHANTOM,26821.0,23866.0,8/1/2016,,,9/12/2016,31.773186300000003,,GINGER 29,-103.4729705,16730.0,12.0,44.52,"RKI EXPLORATION & PRODUCTION, LLC",40492.0,53570.0,31801.0,4438.0,ACTIVE,,OIL,WOLFCAMP,,20.0,5/16/2016,16920.0,,12292.0,1.0,1H,,
647,4230132889,53 T2,7/16/2016,64934.0,87866.0,50290.0,,1440.0,824.0,H,PHANTOM,32388.0,18201.0,6/1/2017,,,2/13/2017,31.869546399999997,,NYALA 53-2-5 LOV E UNIT,-103.5667611,16252.0,2.0,45.0,RD SHELL,41335.0,55478.0,32089.0,4275.0,ACTIVE,,OIL,WOLFCAMP,,5.0,6/25/2016,16575.0,,11977.0,1.0,1H,,
648,4230132647,,10/22/2015,207018.0,372051.0,145009.0,,1363.0,531.0,H,SANDBAR,33771.0,19289.0,11/1/2016,,,,31.736293699999997,,SHOCK-N-AWE UNIT 29-41,-103.4701046,18994.0,9.0,40.14,"ANADARKO E&P ONSHORE, LLC",34367.0,59314.0,24481.0,7222.0,ACTIVE,,OIL,BONE SPRING,,,8/3/2015,19169.0,,11772.0,1.0,2H,,
649,4230131587,1,7/24/2011,15322.0,21525.0,11735.0,,79.0,43.0,H,SANDBAR,2177.0,1249.0,11/1/2016,,,9/24/2016,31.6610227,,RAYBANK 1-44,-103.4936936,15033.0,9.0,40.36,"ANADARKO E&P ONSHORE, LLC",1849.0,2599.0,1432.0,3604.0,ACTIVE,,OIL,BONE SPRING,,44.0,5/26/2011,15158.0,,11429.0,1.0,2H,,
650,4230132482,,4/14/2015,30914.0,68883.0,19433.0,,252.0,71.0,H,SANDBAR,3476.0,2581.0,11/1/2016,,,,31.787069800000005,,HALEY 29-24,-103.41532070000001,16966.0,9.0,41.15,"ANADARKO E&P ONSHORE, LLC",4180.0,13803.0,2671.0,4783.0,ACTIVE,,OIL,BONE SPRING,,,2/13/2015,17201.0,,12183.0,1.0,4H,,
651,4230132593,33,9/15/2016,442633.0,901308.0,292415.0,,2699.0,875.0,H,TWO GEORGES,15964.0,6500.0,9/1/2016,,,12/22/2016,31.747414799999998,,BILLY BURT 90-TTT-B33 WF,-103.66363940000001,16470.0,11.0,45.55,MATADOR PRODUCTION COMPANY,58086.0,110672.0,39641.0,6667.0,ACTIVE,,OIL,BONE SPRING,,90.0,7/18/2016,16646.0,,9803.0,2.0,0,,
652,4230132908,76,12/13/2016,14300.0,17530.0,11378.0,,193.0,125.0,H,PHANTOM,2940.0,2639.0,4/1/2017,,,5/6/2017,31.9686455,,SILVERTIP 76-16 UNIT Q,-103.5656524,21896.0,3.0,51.33,"ANADARKO E&P ONSHORE, LLC",11170.0,14590.0,8738.0,9116.0,ACTIVE,,OIL,WOLFCAMP,,17.0,6/28/2016,22070.0,,12780.0,1.0,1H,,
653,4230132852,33,9/10/2016,208129.0,889011.0,59960.0,,2662.0,180.0,H,PHANTOM,97948.0,8204.0,9/1/2016,,,,31.666887300000003,,HOGBACK STATE UNIT 33-76,-103.5905489,18184.0,11.0,46.9,ENERGEN CORPORATION,30942.0,125165.0,10081.0,6800.0,ACTIVE,,OIL,WOLFCAMP,,76.0,4/9/2016,18325.0,,11384.0,1.0,701H,,
654,4230132903,56 T2,6/10/2016,110330.0,212134.0,74974.0,,1166.0,412.0,H,PHANTOM,,2417.0,12/1/2016,,,12/10/2016,31.8701071,,MEDICINE BOW 56-2-1 UNIT,-103.806325,15380.0,6.0,51.2,"ANADARKO E&P ONSHORE, LLC",37431.0,74420.0,25028.0,4161.0,ACTIVE,,OIL,WOLFCAMP,,1.0,5/22/2016,15561.0,,11219.0,1.0,1H,,
655,4230132988,54 T2,3/14/2017,11720.0,24558.0,7627.0,,396.0,123.0,H,PHANTOM,8161.0,2484.0,3/1/2017,,,3/23/2017,31.8385587,,BADLANDS 54-2-19,-103.69801290000001,16106.0,2.0,46.25,"ANADARKO E&P ONSHORE, LLC",7876.0,16397.0,5143.0,4344.0,ACTIVE,,OIL,WOLFCAMP,,19.0,10/23/2016,16282.0,,11762.0,1.0,1H,,
656,4230132840,33,9/9/2016,308196.0,1424760.0,70736.0,,4266.0,212.0,H,PHANTOM,89562.0,5291.0,9/1/2016,,,,31.675886699999996,,RAZORBACK UNIT NW 33-77,-103.59363809999999,20326.0,11.0,45.53,ENERGEN CORPORATION,44252.0,202386.0,10521.0,9019.0,ACTIVE,,OIL,WOLFCAMP,,77.0,2/14/2016,20460.0,,11307.0,1.0,701H,,
657,4230131185,19,10/15/2010,16230.0,16528.0,13475.0,,61.0,49.0,H,SANDBAR,760.0,1246.0,11/1/2016,,,7/22/2016,31.710189399999997,,UNIVERSITY 19-5,-103.45910909999999,15377.0,9.0,42.13,"ANADARKO E&P ONSHORE, LLC",2942.0,3116.0,2432.0,5803.0,ACTIVE,,OIL,BONE SPRING,,5.0,9/27/2004,17900.0,,9574.0,2.0,0,,
658,4230131586,1,6/29/2011,8258.0,9635.0,6652.0,,35.0,24.0,H,SANDBAR,641.0,484.0,11/1/2016,,,12/2/2016,31.663928100000003,,ASHLOCK 1-34,-103.4449702,15007.0,9.0,40.36,"ANADARKO E&P ONSHORE, LLC",1206.0,1490.0,986.0,3362.0,ACTIVE,,OIL,BONE SPRING,,34.0,4/17/2011,15217.0,,11645.0,1.0,1H,,
659,4230132859,33,1/1/2017,259855.0,565867.0,165544.0,,2669.0,781.0,H,PHANTOM,54312.0,16637.0,1/1/2017,,,,31.656675399999997,,GOLDEN 68,-103.5046306,20950.0,7.0,44.47,"RKI EXPLORATION & PRODUCTION, LLC",56788.0,119199.0,36921.0,9348.0,ACTIVE,,OIL,WOLFCAMP,,68.0,7/25/2016,21000.0,,11602.0,1.0,2H,,
660,4230132893,C25,10/1/2016,200449.0,255120.0,157929.0,,935.0,578.0,H,PHANTOM,21822.0,16343.0,10/1/2016,,,10/24/2016,31.9103999,,LUDEMAN,-103.41615340000001,19202.0,9.0,41.55,"RSP PERMIAN, LLC",30304.0,44538.0,22881.0,6474.0,ACTIVE,,OIL,WOLFCAMP,,13.0,8/30/2016,19345.0,,12728.0,1.0,1302H,,
661,4230132917,C26,9/21/2016,194192.0,297899.0,144542.0,,983.0,477.0,H,PHANTOM,9897.0,3302.0,9/1/2016,,,10/28/2016,31.9127316,,LUDEMAN F,-103.46737900000001,17276.0,10.0,40.0,"RSP PERMIAN, LLC",27975.0,42689.0,21166.0,4377.0,ACTIVE,,OIL,WOLFCAMP,,6.0,6/12/2016,17378.0,,12899.0,1.0,504H,,
662,4230132957,C26,9/14/2016,56269.0,59840.0,46296.0,,219.0,170.0,H,SANDBAR,336.0,1239.0,9/1/2016,,,11/3/2016,31.852557899999997,,RUDD DRAW 26-18,-103.4609654,13829.0,9.0,42.27,"RSP PERMIAN, LLC",20084.0,19639.0,16811.0,4196.0,ACTIVE,,OIL,BONE SPRING,,18.0,7/27/2016,13955.0,,9633.0,1.0,5H,,
663,4230132959,28,11/16/2016,182239.0,188862.0,150762.0,,692.0,552.0,H,PHANTOM,5135.0,3725.0,11/1/2016,,,11/24/2016,31.7616952,,MESQUITE HEAT 28-41 UNIT,-103.3745158,19135.0,9.0,40.14,"ANADARKO E&P ONSHORE, LLC",34567.0,34659.0,28790.0,6552.0,ACTIVE,,OIL,WOLFCAMP,,41.0,9/27/2016,19297.0,,12583.0,1.0,1H,,
664,4230132816,75,12/21/2016,170564.0,193780.0,138267.0,,797.0,569.0,H,PHANTOM,,5869.0,12/1/2016,,,12/25/2016,31.893929200000002,,HUGHES & TALBOT 75-23,-103.37143259999999,17460.0,8.0,43.97,"ANADARKO E&P ONSHORE, LLC",40407.0,48156.0,32449.0,4672.0,ACTIVE,,OIL,WOLFCAMP,,14.0,9/15/2016,17633.0,,12788.0,1.0,2H,,
665,4230132931,C26,12/21/2016,170457.0,199068.0,137279.0,,1082.0,746.0,H,PHANTOM,,5513.0,12/1/2016,,,12/27/2016,31.8591647,,NITRO 75-28 UNIT A,-103.4322002,19438.0,6.0,45.6,"ANADARKO E&P ONSHORE, LLC",43218.0,52144.0,34527.0,6933.0,ACTIVE,,OIL,WOLFCAMP,,1.0,9/9/2016,19605.0,,12505.0,1.0,1H,,
666,4230132963,55 T2,3/12/2017,127459.0,295051.0,78284.0,,1928.0,512.0,H,PHANTOM,34976.0,7016.0,3/1/2017,0.78,3332.0,3/15/2017,31.8701559,,HICKORY 55-2-1 UNIT,-103.7111074,21126.0,5.0,46.6,"ANADARKO E&P ONSHORE, LLC",41444.0,93584.0,25847.0,9368.0,ACTIVE,,GAS,WOLFCAMP,,1.0,10/28/2016,21285.0,,11758.0,1.0,1H,,
667,4230132971,56 T2,11/7/2016,234549.0,426140.0,163526.0,,1761.0,676.0,H,PHANTOM,25706.0,10301.0,11/1/2016,,,12/16/2016,31.883283000000002,,STATE DALTEXAS RANGER 56-T2-2X11,-103.8249569,18158.0,8.0,48.3,BHP BILLITON PET(TXLA OP) CO,36210.0,68761.0,24778.0,7422.0,ACTIVE,,OIL,WOLFCAMP,,2.0,7/28/2016,18365.0,,10736.0,1.0,1H,,
668,4230132974,55 T2,11/18/2016,30577.0,66483.0,19496.0,,2145.0,629.0,H,PHANTOM,66483.0,19496.0,7/1/2017,,,,31.8698085,,JUMPSTART 55-2-6 UNIT,-103.7952425,,1.0,,"ANADARKO E&P ONSHORE, LLC",30577.0,66483.0,19496.0,,ACTIVE,,GAS,WOLFCAMP,,6.0,11/10/2016,20742.0,,,1.0,1H,,
669,4230132979,28,1/12/2017,102802.0,104077.0,85456.0,,566.0,464.0,H,PHANTOM,,3327.0,1/1/2017,,,1/19/2017,31.800435800000002,,BEARCAT 28-29,-103.37436059999999,17368.0,6.0,44.47,"ANADARKO E&P ONSHORE, LLC",26177.0,27093.0,21661.0,4741.0,ACTIVE,,OIL,WOLFCAMP,,20.0,10/13/2016,17532.0,,12627.0,1.0,3H,,
670,4230132992,54 T1,3/22/2017,71433.0,160138.0,44743.0,,1047.0,292.0,H,PHANTOM,34324.0,11.0,3/1/2017,,,7/10/2017,31.9993962,,ODELL STATE 54-1-6 LOV,-103.69670500000001,16400.0,5.0,50.0,RD SHELL,21362.0,46614.0,13593.0,4620.0,ACTIVE,,OIL,WOLFCAMP,,6.0,10/27/2016,16625.0,,11780.0,1.0,2H,,
671,4230133001,55 T1,11/6/2016,21608.0,39521.0,15021.0,,434.0,165.0,H,PHANTOM,33528.0,12997.0,4/1/2017,,,7/5/2017,31.911169800000003,,TUNSTILL STATE 55-1-38 LOV,-103.7347365,16028.0,3.0,47.05,RD SHELL,18585.0,33528.0,12997.0,4231.0,ACTIVE,,OIL,WOLFCAMP,,38.0,10/18/2016,16390.0,,11797.0,1.0,0,,
672,4230133041,54 T1,3/7/2017,164207.0,249175.0,122678.0,,2026.0,997.0,H,PHANTOM,22098.0,11310.0,3/1/2017,,,3/14/2017,31.926136199999995,,DUSK 54-1-34 UNIT,-103.6343663,21547.0,4.0,41.88,"ANADARKO E&P ONSHORE, LLC",62330.0,98623.0,45893.0,9282.0,ACTIVE,,OIL,WOLFCAMP,,34.0,11/27/2016,21720.0,,12265.0,1.0,1H,,
673,4230133092,"57,T1",3/7/2017,210465.0,464017.0,133129.0,,3033.0,870.0,H,SANDBAR,54724.0,17714.0,3/1/2017,,,,31.999015399999998,,ZUMA 3,-103.9560053,13076.0,5.0,,MEWBOURNE HOLDINGS INC,54475.0,110864.0,35998.0,4243.0,ACTIVE,,GAS,BONE SPRING,,3.0,12/27/2016,13120.0,,8833.0,1.0,B203DM,,
674,4230132965,55 T2,11/7/2016,22045.0,52616.0,13276.0,,1697.0,428.0,H,PHANTOM,52616.0,13276.0,7/1/2017,,,,31.869808000000003,,BOZ 55-2-6 UNIT,-103.795149,,1.0,,"ANADARKO E&P ONSHORE, LLC",22045.0,52616.0,13276.0,,ACTIVE,,GAS,WOLFCAMP,,6.0,10/27/2016,20730.0,,,1.0,1H,,
675,4230132899,76,10/22/2016,20025.0,61034.0,9853.0,,500.0,81.0,H,PHANTOM,47.0,,4/1/2017,,,,31.9686441,,SILVERTIP 76-8 UNIT C,-103.58099890000001,18102.0,4.0,,"ANADARKO E&P ONSHORE, LLC",12274.0,39475.0,5695.0,4561.0,ACTIVE,,GAS,WOLFCAMP,,17.0,9/22/2016,18390.0,,13541.0,1.0,1H,,
676,4230132845,76,8/6/2016,257644.0,298354.0,207918.0,,893.0,623.0,H,PHANTOM,40512.0,25614.0,8/1/2016,,,8/13/2016,31.942589399999996,,ST. LUCIA 76 2833,-103.5580932,22579.0,11.0,40.0,EXXON MOBIL CORPORATION,32366.0,40512.0,25614.0,10079.0,ACTIVE,,OIL,WOLFCAMP,,21.0,3/17/2016,22579.0,,12500.0,1.0,11H,,
677,4230132643,33,3/11/2017,86696.0,275120.0,40843.0,,2237.0,332.0,H,PHANTOM,18976.0,2988.0,3/1/2017,0.73,2859.0,3/14/2017,31.7646615,,HACKER 33-97,-103.72272530000001,20522.0,4.0,46.8,"ANADARKO E&P ONSHORE, LLC",32521.0,106507.0,14770.0,8999.0,ACTIVE,,GAS,WOLFCAMP,,97.0,8/3/2015,20670.0,,11523.0,1.0,1H,,
678,4230132947,C26,1/17/2017,262572.0,364026.0,201901.0,,1717.0,952.0,H,PHANTOM,3428.0,12065.0,1/1/2017,,,2/16/2017,31.8506885,,RUDD DRAW 26-21,-103.4688545,18946.0,7.0,40.0,"RSP PERMIAN, LLC",51522.0,75430.0,38950.0,6707.0,ACTIVE,,OIL,WOLFCAMP,,21.0,10/12/2016,19148.0,,12239.0,1.0,1H,,
679,4230132962,55 T2,3/2/2017,156562.0,369473.0,94983.0,,2415.0,621.0,H,PHANTOM,34092.0,6762.0,3/1/2017,0.76,3286.0,3/6/2017,31.870155800000003,,MAGNOLIA 55-2-1 UNIT,-103.7110107,21288.0,5.0,47.3,"ANADARKO E&P ONSHORE, LLC",50926.0,118829.0,31121.0,9110.0,ACTIVE,,GAS,WOLFCAMP,,1.0,12/6/2016,21470.0,,12178.0,1.0,1H,,
680,4230133003,C24,2/1/2017,188379.0,257015.0,145543.0,,1420.0,804.0,H,PHANTOM,54840.0,33471.0,2/1/2017,,,2/8/2017,31.952019,,TOTUM 18-TTT-C24 NL,-103.37280200000001,17280.0,6.0,44.2,MATADOR PRODUCTION COMPANY,42611.0,55580.0,33471.0,4371.0,ACTIVE,,OIL,WOLFCAMP,,18.0,11/21/2016,17442.0,,12909.0,1.0,211H,,
681,4230133040,29,4/6/2017,67102.0,73108.0,54917.0,,599.0,450.0,H,PHANTOM,32741.0,19410.0,4/1/2017,,,4/16/2017,31.760712400000003,,QUINN 37,-103.4106582,17494.0,4.0,44.35,"RKI EXPLORATION & PRODUCTION, LLC",24867.0,32741.0,19410.0,4780.0,ACTIVE,,OIL,WOLFCAMP,,36.0,1/1/2017,17651.0,,12714.0,1.0,2H,,
682,4230132190,54 T1,1/20/2017,142094.0,489104.0,60577.0,,2307.0,286.0,H,SANDBAR,17157.0,5414.0,1/1/2017,,,,31.912129200000003,,Z&T 42,-103.68629440000001,13440.0,7.0,,"ROSEHILL OPERATING COMPANY, LLC",30551.0,103664.0,17050.0,2801.0,ACTIVE,,GAS,BONE SPRING,,42.0,10/20/2014,13630.0,,10639.0,1.0,G002AH,,
683,4230132897,76,8/5/2016,28296.0,38208.0,21928.0,,415.0,238.0,H,SANDBAR,14975.0,7186.0,5/1/2017,,,5/28/2017,31.9686441,,SILVERTIP 76-18 N,-103.5811925,19920.0,3.0,41.85,"ANADARKO E&P ONSHORE, LLC",17873.0,22512.0,14121.0,8628.0,ACTIVE,,OIL,BONE SPRING,,17.0,7/12/2016,20500.0,,11292.0,1.0,1H,,
684,4230132933,C26,12/28/2016,219252.0,244580.0,178489.0,,1138.0,830.0,H,PHANTOM,,2385.0,12/1/2016,,,1/5/2017,31.8591391,,PRICELESS C26-1 UNIT D,-103.4322916,22267.0,7.0,45.6,"ANADARKO E&P ONSHORE, LLC",51589.0,56870.0,42111.0,9664.0,ACTIVE,,OIL,WOLFCAMP,,1.0,8/26/2016,22447.0,,12603.0,1.0,1H,,
685,4230132942,,2/1/2017,216735.0,349741.0,158445.0,,1932.0,875.0,H,PHANTOM,101069.0,49513.0,2/1/2017,,,2/3/2017,31.955969800000002,,ORION A,-103.6148391,16296.0,6.0,45.3,EOG RESOURCES INCORPORATED,66358.0,101069.0,49513.0,4161.0,ACTIVE,,OIL,WOLFCAMP,,,9/14/2016,16958.0,,12135.0,1.0,0,,
686,4230132907,,12/28/2016,14135.0,19450.0,10893.0,,314.0,176.0,H,SANDBAR,15886.0,8737.0,5/1/2017,,,5/17/2017,31.968645399999996,,SILVERTIP 76-9 UNIT E,-103.565749,22666.0,2.0,42.11,"ANADARKO E&P ONSHORE, LLC",11385.0,15886.0,8737.0,9952.0,ACTIVE,,OIL,BONE SPRING,,,8/28/2016,22840.0,,12714.0,1.0,1H,,
687,4230132961,,3/31/2017,44398.0,99961.0,27738.0,,1098.0,305.0,H,PHANTOM,91363.0,24662.0,4/1/2017,,,5/1/2017,31.7641005,,BERNARD STATE C-27 2-5 LOV UNIT,-103.5266266,19951.0,3.0,47.0,RD SHELL,39889.0,91363.0,24662.0,8354.0,ACTIVE,,OIL,WOLFCAMP,,,8/28/2017,20150.0,,11597.0,1.0,1H,,
688,4230132980,,12/10/2016,4815.0,10544.0,3058.0,,340.0,99.0,H,PHANTOM,10544.0,3058.0,7/1/2017,,,,31.838467200000004,,SUNSHINE 54-2-21,-103.66085129999999,,1.0,46.3,"ANADARKO E&P ONSHORE, LLC",4815.0,10544.0,3058.0,,ACTIVE,,OIL,WOLFCAMP,,,11/30/2016,16448.0,,,1.0,1H,,
689,4230132898,,8/17/2016,39092.0,59124.0,29238.0,,643.0,318.0,H,PHANTOM,33484.0,13251.0,5/1/2017,,,5/16/2017,31.9686441,,SILVERTIP 76-7 UNIT B,-103.5810958,22124.0,3.0,41.93,"ANADARKO E&P ONSHORE, LLC",19194.0,33484.0,15174.0,9432.0,ACTIVE,,OIL,WOLFCAMP,,,7/5/2016,22294.0,,12692.0,1.0,1H,,
690,4230133000,,12/21/2016,8708.0,17655.0,5765.0,,570.0,186.0,H,PHANTOM,17655.0,5765.0,7/1/2017,,,,31.870196399999998,,OLYMPIC 54-2-7,-103.6990938,,1.0,43.1,"ANADARKO E&P ONSHORE, LLC",8708.0,17655.0,5765.0,,ACTIVE,,OIL,WOLFCAMP,,,12/26/2016,16987.0,,,1.0,1H,,
691,4230133002,,1/3/2017,246953.0,332207.0,191585.0,,1567.0,904.0,H,PHANTOM,31508.0,23122.0,1/1/2017,,,1/27/2017,31.8334228,,WEBER 26,-103.4760322,16772.0,7.0,43.1,"ROSEHILL OPERATING COMPANY, LLC",54528.0,82786.0,40730.0,4662.0,ACTIVE,,OIL,WOLFCAMP,,,11/9/2016,12200.0,,12110.0,1.0,G001,,
692,4230133042,,5/9/2017,3678.0,10948.0,1853.0,,353.0,60.0,H,PHANTOM,10948.0,1853.0,5/1/2017,,,5/13/2017,31.811494300000003,,JOHNSON 53-2-34 LOV,-103.5352448,16690.0,1.0,43.1,RD SHELL,3678.0,10948.0,1853.0,4695.0,ACTIVE,,OIL,WOLFCAMP,,,12/28/2016,16955.0,,11995.0,1.0,1H,,
693,4230133224,,5/31/2017,67119.0,163023.0,39948.0,,1772.0,434.0,H,SANDBAR,355.0,477.0,5/1/2017,,,,31.9715783,,LINDSAY 9,-103.7540467,15220.0,3.0,49.0,"RKI EXPLORATION & PRODUCTION, LLC",38361.0,93170.0,22833.0,4646.0,ACTIVE,,OIL,BONE SPRING,,,3/18/2017,15361.0,,10574.0,1.0,6H,,
694,4230133087,57 T1,3/7/2017,319356.0,1075990.0,140024.0,,7033.0,915.0,H,PHANTOM,89059.0,13304.0,3/1/2017,,,,31.9992049,,ZUMA 3 SL,-103.9562395,14560.0,5.0,,MEWBOURNE HOLDINGS INC,90185.0,302333.0,39796.0,4114.0,ACTIVE,,GAS,WOLFCAMP,,3.0,11/14/2016,14600.0,,10446.0,1.0,W101DM,,
0,4230132426,,,,13875.0,9091.0,0.0,,,HORIZONTAL,,,,4/1/2018,,,,31.98139572,9087.05957,THRESHER 55-1-12 UNIT A 15H,-103.71017459999999,0.0,,,,,,,,OPEN SHUT IN,PERMIT,,,OPEN SHUT IN,,1/31/2018,,,0.0,,,,HORIZONTAL
1,4230132426,,3/18/2018,,13875.0,9091.0,0.0,,,HORIZONTAL,,,,4/1/2018,,,,31.98139572,9087.05957,THRESHER 55-1-12 UNIT A 15H,-103.71017459999999,0.0,,,,,,,,OPEN SHUT IN,PERMIT,,,OPEN SHUT IN,,1/31/2018,,,0.0,,15H,ANADARKO E&P ONSHORE LLC,HORIZONTAL
2,4230132427,,,,13875.0,9091.0,0.0,,,HORIZONTAL,,,,4/1/2018,,,,31.98139381,9079.295898,THRESHER 55-1-12 UNIT A 16H,-103.710083,0.0,,,,,,,,Active,OIL,,,Active,,2/11/2018,,,0.0,,,,HORIZONTAL
3,4230132427,,3/5/2018,,13875.0,9091.0,0.0,,,HORIZONTAL,,,,4/1/2018,,,,31.98139381,9079.295898,THRESHER 55-1-12 UNIT A 16H,-103.710083,0.0,,,,,,,,Active,OIL,,,Active,,2/11/2018,,,0.0,,16H,ANADARKO E&P ONSHORE LLC,HORIZONTAL
4,4230132973,,9/21/2018,,318442.0,228666.0,0.0,,,HORIZONTAL,,,,9/1/2018,,,,31.84419441,11127.969729999999,WAR ADMIRAL 28-4 UNIT D 1H 1H,-103.3725891,22769.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,7/12/2018,,,12689.0,,1H,ANADARKO E&P ONSHORE LLC,HORIZONTAL
5,4230132973,,,,318442.0,228666.0,0.0,,,HORIZONTAL,,,,9/1/2018,,,,31.84419441,11127.969729999999,WAR ADMIRAL 28-4 UNIT D 1H 1H,-103.3725891,0.0,,,,,,,,Active,OIL,,,Active,,7/12/2018,,,0.0,,,,HORIZONTAL
6,4230132972,,6/29/2018,,94464.0,38844.0,420032.0,,,HORIZONTAL,,,,6/1/2018,,,,31.77046585,5399.687011999999,GINGER 29 2H,-103.48295590000001,0.0,,,,,,,,Active,OIL,,WOLFCAMP,Active,,4/19/2018,,,0.0,,2H,"WPX ENERGY PERMIAN, LLC",HORIZONTAL
